timestamp,point,speed_kmph
2025-05-02 13:20:00,Point_50,45.0
2025-05-02 13:20:00,Point_51,42.2
2025-05-02 13:20:00,Point_52,40.8
2025-05-02 13:20:00,Point_53,36.3
2025-05-02 13:20:00,Point_54,37.8
2025-05-02 13:20:00,Point_55,33.3
2025-05-02 13:20:00,Point_56,31.4
2025-05-02 13:20:00,Point_57,46.3
2025-05-02 13:20:00,Point_58,45.7
2025-05-02 13:20:00,Point_59,44.9
2025-05-02 13:20:00,Point_60,41.1
2025-05-02 13:20:00,Point_61,26.3
2025-05-02 13:20:00,Point_62,35.0
2025-05-02 13:20:00,Point_63,45.3
2025-05-02 13:20:00,Point_64,35.9
2025-05-02 13:20:00,Point_65,31.8
2025-05-02 13:20:00,Point_66,46.0
2025-05-02 13:20:00,Point_67,32.5
2025-05-02 13:20:00,Point_68,42.4
2025-05-02 13:20:00,Point_69,33.2
2025-05-02 13:20:00,Point_70,45.0
2025-05-02 13:20:00,Point_71,45.1
2025-05-02 13:20:00,Point_72,43.8
2025-05-02 13:20:00,Point_73,42.6
2025-05-02 13:20:00,Point_74,34.0
2025-05-02 13:20:00,Point_75,39.7
2025-05-02 13:20:00,Point_76,39.2
2025-05-02 13:20:00,Point_77,33.8
2025-05-02 13:20:00,Point_78,47.2
2025-05-02 13:20:00,Point_79,31.8
2025-05-02 13:20:00,Point_80,27.7
2025-05-02 13:30:00,Point_1,29.9
2025-05-02 13:30:00,Point_2,29.8
2025-05-02 13:30:00,Point_3,42.2
2025-05-02 13:30:00,Point_4,32.6
2025-05-02 13:30:00,Point_5,43.7
2025-05-02 13:30:00,Point_6,31.2
2025-05-02 13:30:00,Point_7,44.2
2025-05-02 13:30:00,Point_8,39.1
2025-05-02 13:30:00,Point_9,48.6
2025-05-02 13:30:00,Point_10,42.3
2025-05-02 13:30:00,Point_11,45.1
2025-05-02 13:30:00,Point_12,36.8
2025-05-02 13:30:00,Point_13,37.8
2025-05-02 13:30:00,Point_14,35.7
2025-05-02 13:30:00,Point_15,39.1
2025-05-02 13:30:00,Point_16,39.5
2025-05-02 13:30:00,Point_17,28.0
2025-05-02 13:30:00,Point_18,32.2
2025-05-02 13:30:00,Point_19,48.9
2025-05-02 13:30:00,Point_20,39.2
2025-05-02 13:30:00,Point_21,30.5
2025-05-02 13:30:00,Point_22,41.4
2025-05-02 13:30:00,Point_23,37.3
2025-05-02 13:30:00,Point_24,44.1
2025-05-02 13:30:00,Point_25,43.2
2025-05-02 13:30:00,Point_26,33.6
2025-05-02 13:30:00,Point_27,41.1
2025-05-02 13:30:00,Point_28,43.2
2025-05-02 13:30:00,Point_29,38.7
2025-05-02 13:30:00,Point_30,40.4
2025-05-02 13:30:00,Point_31,40.4
2025-05-02 13:30:00,Point_32,42.7
2025-05-02 13:30:00,Point_33,42.7
2025-05-02 13:30:00,Point_34,38.0
2025-05-02 13:30:00,Point_35,37.0
2025-05-02 13:30:00,Point_36,33.8
2025-05-02 13:30:00,Point_37,41.7
2025-05-02 13:30:00,Point_38,40.4
2025-05-02 13:30:00,Point_39,42.7
2025-05-02 13:30:00,Point_40,35.1
2025-05-02 13:30:00,Point_41,30.7
2025-05-02 13:30:00,Point_42,35.8
2025-05-02 13:30:00,Point_43,42.1
2025-05-02 13:30:00,Point_44,35.2
2025-05-02 13:30:00,Point_45,30.6
2025-05-02 13:30:00,Point_46,35.7
2025-05-02 13:30:00,Point_47,39.0
2025-05-02 13:30:00,Point_48,40.0
2025-05-02 13:30:00,Point_49,44.7
2025-05-02 13:30:00,Point_50,46.9
2025-05-02 13:30:00,Point_51,41.2
2025-05-02 13:30:00,Point_52,36.2
2025-05-02 13:30:00,Point_53,41.3
2025-05-02 13:30:00,Point_54,41.1
2025-05-02 13:30:00,Point_55,27.6
2025-05-02 13:30:00,Point_56,41.6
2025-05-02 13:30:00,Point_57,36.6
2025-05-02 13:30:00,Point_58,37.6
2025-05-02 13:30:00,Point_59,27.8
2025-05-02 13:30:00,Point_60,41.6
2025-05-02 13:30:00,Point_61,43.4
2025-05-02 13:30:00,Point_62,41.5
2025-05-02 13:30:00,Point_63,46.4
2025-05-02 13:30:00,Point_64,36.8
2025-05-02 13:30:00,Point_65,36.3
2025-05-02 13:30:00,Point_66,33.0
2025-05-02 13:30:00,Point_67,27.1
2025-05-02 13:30:00,Point_68,34.9
2025-05-02 13:30:00,Point_69,38.1
2025-05-02 13:30:00,Point_70,37.5
2025-05-02 13:30:00,Point_71,40.8
2025-05-02 13:30:00,Point_72,31.1
2025-05-02 13:30:00,Point_73,45.5
2025-05-02 13:30:00,Point_74,34.9
2025-05-02 13:30:00,Point_75,33.5
2025-05-02 13:30:00,Point_76,39.2
2025-05-02 13:30:00,Point_77,47.1
2025-05-02 13:30:00,Point_78,28.8
2025-05-02 13:30:00,Point_79,42.6
2025-05-02 13:30:00,Point_80,28.5
2025-05-02 13:40:00,Point_1,39.1
2025-05-02 13:40:00,Point_2,42.2
2025-05-02 13:40:00,Point_3,26.6
2025-05-02 13:40:00,Point_4,47.8
2025-05-02 13:40:00,Point_5,26.4
2025-05-02 13:40:00,Point_6,32.9
2025-05-02 13:40:00,Point_7,37.6
2025-05-02 13:40:00,Point_8,38.4
2025-05-02 13:40:00,Point_9,39.4
2025-05-02 13:40:00,Point_10,44.3
2025-05-02 13:40:00,Point_11,46.4
2025-05-02 13:40:00,Point_12,36.0
2025-05-02 13:40:00,Point_13,33.7
2025-05-02 13:40:00,Point_14,42.7
2025-05-02 13:40:00,Point_15,33.9
2025-05-02 13:40:00,Point_16,46.6
2025-05-02 13:40:00,Point_17,40.6
2025-05-02 13:40:00,Point_18,28.5
2025-05-02 13:40:00,Point_19,37.1
2025-05-02 13:40:00,Point_20,40.2
2025-05-02 13:40:00,Point_21,37.0
2025-05-02 13:40:00,Point_22,39.9
2025-05-02 13:40:00,Point_23,40.6
2025-05-02 13:40:00,Point_24,42.6
2025-05-02 13:40:00,Point_25,37.1
2025-05-02 13:40:00,Point_26,33.7
2025-05-02 13:40:00,Point_27,31.2
2025-05-02 13:40:00,Point_28,47.1
2025-05-02 13:40:00,Point_29,40.1
2025-05-02 13:40:00,Point_30,40.7
2025-05-02 13:40:00,Point_31,35.1
2025-05-02 13:40:00,Point_32,39.6
2025-05-02 13:40:00,Point_33,36.9
2025-05-02 13:40:00,Point_34,42.7
2025-05-02 13:40:00,Point_35,40.2
2025-05-02 13:40:00,Point_36,39.2
2025-05-02 13:40:00,Point_37,32.8
2025-05-02 13:40:00,Point_38,43.4
2025-05-02 13:40:00,Point_39,34.9
2025-05-02 13:40:00,Point_40,45.8
2025-05-02 13:40:00,Point_41,42.9
2025-05-02 13:40:00,Point_42,34.6
2025-05-02 13:40:00,Point_43,32.1
2025-05-02 13:40:00,Point_44,44.4
2025-05-02 13:40:00,Point_45,36.7
2025-05-02 13:40:00,Point_46,26.9
2025-05-02 13:40:00,Point_47,31.0
2025-05-02 13:40:00,Point_48,34.1
2025-05-02 13:40:00,Point_49,30.0
2025-05-02 13:40:00,Point_50,31.2
2025-05-02 13:40:00,Point_51,29.5
2025-05-02 13:40:00,Point_52,40.1
2025-05-02 13:40:00,Point_53,45.6
2025-05-02 13:40:00,Point_54,30.4
2025-05-02 13:40:00,Point_55,37.8
2025-05-02 13:40:00,Point_56,35.0
2025-05-02 13:40:00,Point_57,37.5
2025-05-02 13:40:00,Point_58,35.5
2025-05-02 13:40:00,Point_59,33.1
2025-05-02 13:40:00,Point_60,32.1
2025-05-02 13:40:00,Point_61,28.7
2025-05-02 13:40:00,Point_62,31.0
2025-05-02 13:40:00,Point_63,45.4
2025-05-02 13:40:00,Point_64,44.0
2025-05-02 13:40:00,Point_65,34.1
2025-05-02 13:40:00,Point_66,33.7
2025-05-02 13:40:00,Point_67,47.1
2025-05-02 13:40:00,Point_68,36.0
2025-05-02 13:40:00,Point_69,33.7
2025-05-02 13:40:00,Point_70,39.6
2025-05-02 13:40:00,Point_71,39.4
2025-05-02 13:40:00,Point_72,33.9
2025-05-02 13:40:00,Point_73,45.3
2025-05-02 13:40:00,Point_74,33.9
2025-05-02 13:40:00,Point_75,37.6
2025-05-02 13:40:00,Point_76,38.3
2025-05-02 13:40:00,Point_77,34.4
2025-05-02 13:40:00,Point_78,43.0
2025-05-02 13:40:00,Point_79,32.8
2025-05-02 13:40:00,Point_80,34.0
2025-05-02 13:50:00,Point_1,34.4
2025-05-02 13:50:00,Point_2,32.7
2025-05-02 13:50:00,Point_3,42.6
2025-05-02 13:50:00,Point_4,34.8
2025-05-02 13:50:00,Point_5,38.7
2025-05-02 13:50:00,Point_6,40.2
2025-05-02 13:50:00,Point_7,41.3
2025-05-02 13:50:00,Point_8,35.3
2025-05-02 13:50:00,Point_9,33.5
2025-05-02 13:50:00,Point_10,35.5
2025-05-02 13:50:00,Point_11,36.8
2025-05-02 13:50:00,Point_12,32.5
2025-05-02 13:50:00,Point_13,41.6
2025-05-02 13:50:00,Point_14,39.4
2025-05-02 13:50:00,Point_15,37.8
2025-05-02 13:50:00,Point_16,37.5
2025-05-02 13:50:00,Point_17,29.7
2025-05-02 13:50:00,Point_18,32.4
2025-05-02 13:50:00,Point_19,43.1
2025-05-02 13:50:00,Point_20,34.2
2025-05-02 13:50:00,Point_21,34.1
2025-05-02 13:50:00,Point_22,36.1
2025-05-02 13:50:00,Point_23,40.9
2025-05-02 13:50:00,Point_24,44.0
2025-05-02 13:50:00,Point_25,31.7
2025-05-02 13:50:00,Point_26,33.0
2025-05-02 13:50:00,Point_27,32.6
2025-05-02 13:50:00,Point_28,40.3
2025-05-02 13:50:00,Point_29,39.3
2025-05-02 13:50:00,Point_30,35.3
2025-05-02 13:50:00,Point_31,38.7
2025-05-02 13:50:00,Point_32,35.0
2025-05-02 13:50:00,Point_33,30.1
2025-05-02 13:50:00,Point_34,42.4
2025-05-02 13:50:00,Point_35,40.7
2025-05-02 13:50:00,Point_36,35.6
2025-05-02 13:50:00,Point_37,28.3
2025-05-02 13:50:00,Point_38,40.2
2025-05-02 13:50:00,Point_39,35.1
2025-05-02 13:50:00,Point_40,36.3
2025-05-02 13:50:00,Point_41,43.8
2025-05-02 13:50:00,Point_42,38.8
2025-05-02 13:50:00,Point_43,34.4
2025-05-02 13:50:00,Point_44,28.7
2025-05-02 13:50:00,Point_45,33.6
2025-05-02 13:50:00,Point_46,47.8
2025-05-02 13:50:00,Point_47,40.6
2025-05-02 13:50:00,Point_48,34.2
2025-05-02 13:50:00,Point_49,43.3
2025-05-02 13:50:00,Point_50,38.9
2025-05-02 13:50:00,Point_51,30.4
2025-05-02 13:50:00,Point_52,42.8
2025-05-02 13:50:00,Point_53,38.8
2025-05-02 13:50:00,Point_54,26.9
2025-05-02 13:50:00,Point_55,46.2
2025-05-02 13:50:00,Point_56,36.6
2025-05-02 13:50:00,Point_57,35.3
2025-05-02 13:50:00,Point_58,33.9
2025-05-02 13:50:00,Point_59,27.6
2025-05-02 13:50:00,Point_60,39.8
2025-05-02 13:50:00,Point_61,39.0
2025-05-02 13:50:00,Point_62,39.9
2025-05-02 13:50:00,Point_63,34.5
2025-05-02 13:50:00,Point_64,36.4
2025-05-02 13:50:00,Point_65,40.3
2025-05-02 13:50:00,Point_66,43.8
2025-05-02 13:50:00,Point_67,45.7
2025-05-02 13:50:00,Point_68,30.7
2025-05-02 13:50:00,Point_69,42.7
2025-05-02 13:50:00,Point_70,38.6
2025-05-02 13:50:00,Point_71,27.3
2025-05-02 13:50:00,Point_72,27.3
2025-05-02 13:50:00,Point_73,27.3
2025-05-02 13:50:00,Point_74,33.2
2025-05-02 13:50:00,Point_75,35.7
2025-05-02 13:50:00,Point_76,34.6
2025-05-02 13:50:00,Point_77,34.5
2025-05-02 13:50:00,Point_78,44.7
2025-05-02 13:50:00,Point_79,44.5
2025-05-02 13:50:00,Point_80,42.7
2025-05-02 14:00:00,Point_1,31.4
2025-05-02 14:00:00,Point_2,38.0
2025-05-02 14:00:00,Point_3,35.4
2025-05-02 14:00:00,Point_4,28.6
2025-05-02 14:00:00,Point_5,37.2
2025-05-02 14:00:00,Point_6,40.5
2025-05-02 14:00:00,Point_7,42.8
2025-05-02 14:00:00,Point_8,30.2
2025-05-02 14:00:00,Point_9,43.5
2025-05-02 14:00:00,Point_10,44.3
2025-05-02 14:00:00,Point_11,38.4
2025-05-02 14:00:00,Point_12,40.7
2025-05-02 14:00:00,Point_13,37.5
2025-05-02 14:00:00,Point_14,38.5
2025-05-02 14:00:00,Point_15,36.7
2025-05-02 14:00:00,Point_16,41.0
2025-05-02 14:00:00,Point_17,33.1
2025-05-02 14:00:00,Point_18,42.5
2025-05-02 14:00:00,Point_19,25.7
2025-05-02 14:00:00,Point_20,40.4
2025-05-02 14:00:00,Point_21,45.3
2025-05-02 14:00:00,Point_22,38.2
2025-05-02 14:00:00,Point_23,33.8
2025-05-02 14:00:00,Point_24,40.7
2025-05-02 14:00:00,Point_25,38.7
2025-05-02 14:00:00,Point_26,39.1
2025-05-02 14:00:00,Point_27,35.7
2025-05-02 14:00:00,Point_28,39.0
2025-05-02 14:00:00,Point_29,44.2
2025-05-02 14:00:00,Point_30,37.4
2025-05-02 14:00:00,Point_31,41.6
2025-05-02 14:00:00,Point_32,34.9
2025-05-02 14:00:00,Point_33,37.5
2025-05-02 14:00:00,Point_34,29.5
2025-05-02 14:00:00,Point_35,33.9
2025-05-02 14:00:00,Point_36,36.4
2025-05-02 14:00:00,Point_37,31.6
2025-05-02 14:00:00,Point_38,38.2
2025-05-02 14:00:00,Point_39,37.8
2025-05-02 14:00:00,Point_40,41.9
2025-05-02 14:00:00,Point_41,31.6
2025-05-02 14:00:00,Point_42,32.2
2025-05-02 14:00:00,Point_43,29.0
2025-05-02 14:00:00,Point_44,30.1
2025-05-02 14:00:00,Point_45,30.7
2025-05-02 14:00:00,Point_46,31.7
2025-05-02 14:00:00,Point_47,41.0
2025-05-02 14:00:00,Point_48,44.9
2025-05-02 14:00:00,Point_49,42.2
2025-05-02 14:00:00,Point_50,28.4
2025-05-02 14:00:00,Point_51,27.9
2025-05-02 14:00:00,Point_52,34.9
2025-05-02 14:00:00,Point_53,29.2
2025-05-02 14:00:00,Point_54,32.9
2025-05-02 14:00:00,Point_55,36.3
2025-05-02 14:00:00,Point_56,33.1
2025-05-02 14:00:00,Point_57,30.7
2025-05-02 14:00:00,Point_58,32.3
2025-05-02 14:00:00,Point_59,28.4
2025-05-02 14:00:00,Point_60,34.9
2025-05-02 14:00:00,Point_61,45.6
2025-05-02 14:00:00,Point_62,35.7
2025-05-02 14:00:00,Point_63,30.4
2025-05-02 14:00:00,Point_64,34.4
2025-05-02 14:00:00,Point_65,37.4
2025-05-02 14:00:00,Point_66,41.4
2025-05-02 14:00:00,Point_67,32.3
2025-05-02 14:00:00,Point_68,32.5
2025-05-02 14:00:00,Point_69,30.5
2025-05-02 14:00:00,Point_70,35.4
2025-05-02 14:00:00,Point_71,33.9
2025-05-02 14:00:00,Point_72,29.6
2025-05-02 14:00:00,Point_73,41.4
2025-05-02 14:00:00,Point_74,37.6
2025-05-02 14:00:00,Point_75,40.2
2025-05-02 14:00:00,Point_76,35.2
2025-05-02 14:00:00,Point_77,43.4
2025-05-02 14:00:00,Point_78,37.4
2025-05-02 14:00:00,Point_79,40.6
2025-05-02 14:00:00,Point_80,42.3
2025-05-02 14:10:00,Point_1,30.7
2025-05-02 14:10:00,Point_2,37.7
2025-05-02 14:10:00,Point_3,34.2
2025-05-02 14:10:00,Point_4,29.9
2025-05-02 14:10:00,Point_5,44.2
2025-05-02 14:10:00,Point_6,42.9
2025-05-02 14:10:00,Point_7,30.4
2025-05-02 14:10:00,Point_8,37.3
2025-05-02 14:10:00,Point_9,33.9
2025-05-02 14:10:00,Point_10,48.9
2025-05-02 14:10:00,Point_11,44.6
2025-05-02 14:10:00,Point_12,32.9
2025-05-02 14:10:00,Point_13,39.0
2025-05-02 14:10:00,Point_14,40.8
2025-05-02 14:10:00,Point_15,37.8
2025-05-02 14:10:00,Point_16,39.6
2025-05-02 14:10:00,Point_17,37.1
2025-05-02 14:10:00,Point_18,38.3
2025-05-02 14:10:00,Point_19,31.7
2025-05-02 14:10:00,Point_20,37.2
2025-05-02 14:10:00,Point_21,45.3
2025-05-02 14:10:00,Point_22,35.9
2025-05-02 14:10:00,Point_23,46.3
2025-05-02 14:10:00,Point_24,31.1
2025-05-02 14:10:00,Point_25,43.5
2025-05-02 14:10:00,Point_26,34.8
2025-05-02 14:10:00,Point_27,35.7
2025-05-02 14:10:00,Point_28,34.9
2025-05-02 14:10:00,Point_29,40.7
2025-05-02 14:10:00,Point_30,45.2
2025-05-02 14:10:00,Point_31,39.6
2025-05-02 14:10:00,Point_32,38.6
2025-05-02 14:10:00,Point_33,32.4
2025-05-02 14:10:00,Point_34,32.2
2025-05-02 14:10:00,Point_35,42.7
2025-05-02 14:10:00,Point_36,37.1
2025-05-02 14:10:00,Point_37,42.4
2025-05-02 14:10:00,Point_38,33.2
2025-05-02 14:10:00,Point_39,39.2
2025-05-02 14:10:00,Point_40,41.3
2025-05-02 14:10:00,Point_41,30.4
2025-05-02 14:10:00,Point_42,33.9
2025-05-02 14:10:00,Point_43,38.5
2025-05-02 14:10:00,Point_44,41.0
2025-05-02 14:10:00,Point_45,34.6
2025-05-02 14:10:00,Point_46,42.5
2025-05-02 14:10:00,Point_47,26.2
2025-05-02 14:10:00,Point_48,44.3
2025-05-02 14:10:00,Point_49,35.1
2025-05-02 14:10:00,Point_50,35.8
2025-05-02 14:10:00,Point_51,38.4
2025-05-02 14:10:00,Point_52,33.4
2025-05-02 14:10:00,Point_53,41.1
2025-05-02 14:10:00,Point_54,39.5
2025-05-02 14:10:00,Point_55,26.8
2025-05-02 14:10:00,Point_56,36.3
2025-05-02 14:10:00,Point_57,35.6
2025-05-02 14:10:00,Point_58,40.0
2025-05-02 14:10:00,Point_59,36.5
2025-05-02 14:10:00,Point_60,47.1
2025-05-02 14:10:00,Point_61,43.2
2025-05-02 14:10:00,Point_62,43.4
2025-05-02 14:10:00,Point_63,41.0
2025-05-02 14:10:00,Point_64,42.3
2025-05-02 14:10:00,Point_65,38.1
2025-05-02 14:10:00,Point_66,27.8
2025-05-02 14:10:00,Point_67,28.6
2025-05-02 14:10:00,Point_68,46.8
2025-05-02 14:10:00,Point_69,43.4
2025-05-02 14:10:00,Point_70,40.6
2025-05-02 14:10:00,Point_71,32.6
2025-05-02 14:10:00,Point_72,26.9
2025-05-02 14:10:00,Point_73,40.0
2025-05-02 14:10:00,Point_74,33.0
2025-05-02 14:10:00,Point_75,31.8
2025-05-02 14:10:00,Point_76,33.7
2025-05-02 14:10:00,Point_77,37.6
2025-05-02 14:10:00,Point_78,43.7
2025-05-02 14:10:00,Point_79,32.1
2025-05-02 14:10:00,Point_80,37.1
2025-05-02 14:20:00,Point_1,34.5
2025-05-02 14:20:00,Point_2,39.9
2025-05-02 14:20:00,Point_3,38.5
2025-05-02 14:20:00,Point_4,41.9
2025-05-02 14:20:00,Point_5,34.0
2025-05-02 14:20:00,Point_6,27.8
2025-05-02 14:20:00,Point_7,34.8
2025-05-02 14:20:00,Point_8,48.7
2025-05-02 14:20:00,Point_9,35.6
2025-05-02 14:20:00,Point_10,42.2
2025-05-02 14:20:00,Point_11,37.0
2025-05-02 14:20:00,Point_12,35.2
2025-05-02 14:20:00,Point_13,35.4
2025-05-02 14:20:00,Point_14,30.2
2025-05-02 14:20:00,Point_15,41.6
2025-05-02 14:20:00,Point_16,33.0
2025-05-02 14:20:00,Point_17,34.6
2025-05-02 14:20:00,Point_18,33.3
2025-05-02 14:20:00,Point_19,28.7
2025-05-02 14:20:00,Point_20,36.0
2025-05-02 14:20:00,Point_21,41.7
2025-05-02 14:20:00,Point_22,45.6
2025-05-02 14:20:00,Point_23,36.5
2025-05-02 14:20:00,Point_24,37.0
2025-05-02 14:20:00,Point_25,35.7
2025-05-02 14:20:00,Point_26,39.8
2025-05-02 14:20:00,Point_27,41.3
2025-05-02 14:20:00,Point_28,37.9
2025-05-02 14:20:00,Point_29,36.2
2025-05-02 14:20:00,Point_30,41.0
2025-05-02 14:20:00,Point_31,29.3
2025-05-02 14:20:00,Point_32,36.8
2025-05-02 14:20:00,Point_33,34.0
2025-05-02 14:20:00,Point_34,28.2
2025-05-02 14:20:00,Point_35,31.7
2025-05-02 14:20:00,Point_36,29.4
2025-05-02 14:20:00,Point_37,41.0
2025-05-02 14:20:00,Point_38,36.7
2025-05-02 14:20:00,Point_39,40.3
2025-05-02 14:20:00,Point_40,44.4
2025-05-02 14:20:00,Point_41,41.7
2025-05-02 14:20:00,Point_42,33.5
2025-05-02 14:20:00,Point_43,40.4
2025-05-02 14:20:00,Point_44,30.5
2025-05-02 14:20:00,Point_45,32.4
2025-05-02 14:20:00,Point_46,44.6
2025-05-02 14:20:00,Point_47,38.5
2025-05-02 14:20:00,Point_48,40.0
2025-05-02 14:20:00,Point_49,33.9
2025-05-02 14:20:00,Point_50,48.2
2025-05-02 14:20:00,Point_51,30.1
2025-05-02 14:20:00,Point_52,41.8
2025-05-02 14:20:00,Point_53,31.3
2025-05-02 14:20:00,Point_54,44.7
2025-05-02 14:20:00,Point_55,33.2
2025-05-02 14:20:00,Point_56,35.4
2025-05-02 14:20:00,Point_57,39.7
2025-05-02 14:20:00,Point_58,42.0
2025-05-02 14:20:00,Point_59,35.5
2025-05-02 14:20:00,Point_60,41.4
2025-05-02 14:20:00,Point_61,37.9
2025-05-02 14:20:00,Point_62,39.6
2025-05-02 14:20:00,Point_63,34.2
2025-05-02 14:20:00,Point_64,42.1
2025-05-02 14:20:00,Point_65,41.0
2025-05-02 14:20:00,Point_66,46.1
2025-05-02 14:20:00,Point_67,34.3
2025-05-02 14:20:00,Point_68,33.3
2025-05-02 14:20:00,Point_69,46.6
2025-05-02 14:20:00,Point_70,42.5
2025-05-02 14:20:00,Point_71,44.8
2025-05-02 14:20:00,Point_72,35.5
2025-05-02 14:20:00,Point_73,41.8
2025-05-02 14:20:00,Point_74,41.0
2025-05-02 14:20:00,Point_75,45.7
2025-05-02 14:20:00,Point_76,37.4
2025-05-02 14:20:00,Point_77,46.8
2025-05-02 14:20:00,Point_78,34.7
2025-05-02 14:20:00,Point_79,33.4
2025-05-02 14:20:00,Point_80,43.8
2025-05-02 14:30:00,Point_1,31.9
2025-05-02 14:30:00,Point_2,30.6
2025-05-02 14:30:00,Point_3,29.0
2025-05-02 14:30:00,Point_4,39.0
2025-05-02 14:30:00,Point_5,42.4
2025-05-02 14:30:00,Point_6,32.6
2025-05-02 14:30:00,Point_7,31.9
2025-05-02 14:30:00,Point_8,27.3
2025-05-02 14:30:00,Point_9,30.2
2025-05-02 14:30:00,Point_10,36.7
2025-05-02 14:30:00,Point_11,39.8
2025-05-02 14:30:00,Point_12,28.7
2025-05-02 14:30:00,Point_13,37.5
2025-05-02 14:30:00,Point_14,37.3
2025-05-02 14:30:00,Point_15,32.0
2025-05-02 14:30:00,Point_16,28.1
2025-05-02 14:30:00,Point_17,33.4
2025-05-02 14:30:00,Point_18,36.9
2025-05-02 14:30:00,Point_19,39.0
2025-05-02 14:30:00,Point_20,32.1
2025-05-02 14:30:00,Point_21,39.6
2025-05-02 14:30:00,Point_22,41.3
2025-05-02 14:30:00,Point_23,35.7
2025-05-02 14:30:00,Point_24,38.3
2025-05-02 14:30:00,Point_25,39.4
2025-05-02 14:30:00,Point_26,34.0
2025-05-02 14:30:00,Point_27,39.3
2025-05-02 14:30:00,Point_28,32.0
2025-05-02 14:30:00,Point_29,31.8
2025-05-02 14:30:00,Point_30,47.6
2025-05-02 14:30:00,Point_31,41.9
2025-05-02 14:30:00,Point_32,32.0
2025-05-02 14:30:00,Point_33,34.3
2025-05-02 14:30:00,Point_34,34.8
2025-05-02 14:30:00,Point_35,38.1
2025-05-02 14:30:00,Point_36,26.1
2025-05-02 14:30:00,Point_37,43.0
2025-05-02 14:30:00,Point_38,44.4
2025-05-02 14:30:00,Point_39,35.0
2025-05-02 14:30:00,Point_40,37.7
2025-05-02 14:30:00,Point_41,34.8
2025-05-02 14:30:00,Point_42,36.6
2025-05-02 14:30:00,Point_43,35.1
2025-05-02 14:30:00,Point_44,33.2
2025-05-02 14:30:00,Point_45,40.6
2025-05-02 14:30:00,Point_46,33.0
2025-05-02 14:30:00,Point_47,32.5
2025-05-02 14:30:00,Point_48,35.4
2025-05-02 14:30:00,Point_49,34.3
2025-05-02 14:30:00,Point_50,47.7
2025-05-02 14:30:00,Point_51,30.5
2025-05-02 14:30:00,Point_52,44.2
2025-05-02 14:30:00,Point_53,47.3
2025-05-02 14:30:00,Point_54,44.0
2025-05-02 14:30:00,Point_55,40.5
2025-05-02 14:30:00,Point_56,48.4
2025-05-02 14:30:00,Point_57,43.4
2025-05-02 14:30:00,Point_58,37.9
2025-05-02 14:30:00,Point_59,33.5
2025-05-02 14:30:00,Point_60,46.3
2025-05-02 14:30:00,Point_61,37.3
2025-05-02 14:30:00,Point_62,29.9
2025-05-02 14:30:00,Point_63,29.2
2025-05-02 14:30:00,Point_64,42.0
2025-05-02 14:30:00,Point_65,32.8
2025-05-02 14:30:00,Point_66,43.3
2025-05-02 14:30:00,Point_67,44.1
2025-05-02 14:30:00,Point_68,42.6
2025-05-02 14:30:00,Point_69,35.5
2025-05-02 14:30:00,Point_70,40.6
2025-05-02 14:30:00,Point_71,32.2
2025-05-02 14:30:00,Point_72,42.2
2025-05-02 14:30:00,Point_73,34.6
2025-05-02 14:30:00,Point_74,42.1
2025-05-02 14:30:00,Point_75,40.5
2025-05-02 14:30:00,Point_76,35.8
2025-05-02 14:30:00,Point_77,35.0
2025-05-02 14:30:00,Point_78,33.7
2025-05-02 14:30:00,Point_79,39.9
2025-05-02 14:30:00,Point_80,29.8
2025-05-02 14:40:00,Point_1,38.6
2025-05-02 14:40:00,Point_2,37.5
2025-05-02 14:40:00,Point_3,32.0
2025-05-02 14:40:00,Point_4,40.9
2025-05-02 14:40:00,Point_5,29.0
2025-05-02 14:40:00,Point_6,39.2
2025-05-02 14:40:00,Point_7,32.8
2025-05-02 14:40:00,Point_8,27.5
2025-05-02 14:40:00,Point_9,39.1
2025-05-02 14:40:00,Point_10,35.0
2025-05-02 14:40:00,Point_11,49.1
2025-05-02 14:40:00,Point_12,42.8
2025-05-02 14:40:00,Point_13,41.7
2025-05-02 14:40:00,Point_14,41.1
2025-05-02 14:40:00,Point_15,36.0
2025-05-02 14:40:00,Point_16,36.4
2025-05-02 14:40:00,Point_17,38.2
2025-05-02 14:40:00,Point_18,34.0
2025-05-02 14:40:00,Point_19,30.1
2025-05-02 14:40:00,Point_20,47.0
2025-05-02 14:40:00,Point_21,39.8
2025-05-02 14:40:00,Point_22,37.7
2025-05-02 14:40:00,Point_23,33.9
2025-05-02 14:40:00,Point_24,38.9
2025-05-02 14:40:00,Point_25,40.9
2025-05-02 14:40:00,Point_26,39.1
2025-05-02 14:40:00,Point_27,31.0
2025-05-02 14:40:00,Point_28,44.4
2025-05-02 14:40:00,Point_29,30.5
2025-05-02 14:40:00,Point_30,30.2
2025-05-02 14:40:00,Point_31,29.9
2025-05-02 14:40:00,Point_32,41.8
2025-05-02 14:40:00,Point_33,33.4
2025-05-02 14:40:00,Point_34,48.6
2025-05-02 14:40:00,Point_35,29.5
2025-05-02 14:40:00,Point_36,33.9
2025-05-02 14:40:00,Point_37,31.2
2025-05-02 14:40:00,Point_38,35.4
2025-05-02 14:40:00,Point_39,33.3
2025-05-02 14:40:00,Point_40,38.9
2025-05-02 14:40:00,Point_41,35.3
2025-05-02 14:40:00,Point_42,44.2
2025-05-02 14:40:00,Point_43,38.5
2025-05-02 14:40:00,Point_44,28.1
